FlowID,FlowDuration/s,SrcAddr,SrcPort,DstAddr,DstPort,Protocol,TxPackets,RxPackets,LostPackets,TxBytes,RxBytes,TxPacketRate/s,RxPacketRate/s,TxByteRate/s,RxByteRate/s,MeanDelay/s,MeanJitter/s,Throughput/Kbps,MeanPacketSize,PacketDropRate,AverageHopCount,label
54947,31.9031,192.168.0.5,9,192.168.0.19,9,UDP,80,75,5,6080,5700,2.50759,2.35087,190.577,178.666,0.00379105,0.00295974,1.42933,76,0.0625,0,Flooding Attack
54948,42.8104,192.168.0.5,9,192.168.0.26,9,UDP,190,179,11,14440,13604,4.43817,4.18122,337.301,317.773,0.0188137,0.0143499,2.54218,76,0.0578947,0.0558659,Flooding Attack
54949,16.9009,192.168.0.5,9,192.168.0.29,9,UDP,80,80,0,6080,6080,4.73349,4.73349,359.745,359.745,0.0287224,0.0305956,2.87796,76,0,0.2375,Flooding Attack
54950,30.9079,192.168.0.5,9,192.168.0.30,9,UDP,160,158,2,12160,12008,5.17667,5.11196,393.427,388.509,0.0275576,0.0202354,3.10807,76,0.0125,0.158228,Flooding Attack
54951,36.9029,192.168.0.5,9,192.168.0.40,9,UDP,120,120,0,9120,9120,3.25178,3.25178,247.135,247.135,0.0186562,0.0137608,1.97708,76,0,0.0833333,Flooding Attack
54952,43.0787,192.168.0.5,9,192.168.0.46,9,UDP,170,170,0,12920,12920,3.94627,3.94627,299.916,299.916,0.01079,0.00711096,2.39933,76,0,0.0411765,Flooding Attack
54953,41.916,192.168.0.5,9,192.168.0.49,9,UDP,150,150,0,11400,11400,3.57859,3.57859,271.973,271.973,0.0770016,0.0332995,2.17578,76,0,0.08,Flooding Attack
54954,15.9119,192.168.0.6,9,192.168.0.21,9,UDP,100,95,5,7600,7220,6.28459,5.97036,477.629,453.747,0.00462136,0.00332,3.62998,76,0.05,0.0105263,Flooding Attack
54955,13.9034,192.168.0.6,9,192.168.0.32,9,UDP,100,99,1,7600,7524,7.19249,7.12057,546.629,541.163,0.00560474,0.00434625,4.3293,76,0.01,0.030303,Flooding Attack
54956,90.9008,192.168.0.6,9,192.168.0.34,9,UDP,550,549,1,41800,41724,6.05055,6.03955,459.842,459.006,0.00123734,0.00105788,3.67205,76,0.00181818,0.00728597,Flooding Attack
54957,3.00182,192.168.0.7,9,192.168.0.12,9,UDP,40,31,9,3040,2356,13.3253,10.3271,1012.72,784.858,0.0267593,0.0314542,6.27887,76,0.225,0.0645161,Flooding Attack
54958,39.9007,192.168.0.7,9,192.168.0.13,9,UDP,200,191,9,15200,14516,5.01245,4.78689,380.946,363.804,0.0215118,0.0265784,2.91043,76,0.045,0.0209424,Flooding Attack
54959,28.9065,192.168.0.7,9,192.168.0.15,9,UDP,150,136,14,11400,10336,5.18914,4.70482,394.374,357.566,0.0463172,0.0216424,2.86053,76,0.0933333,0.0441176,Flooding Attack
54960,18.9011,192.168.0.7,9,192.168.0.16,9,UDP,100,87,13,7600,6612,5.29068,4.60289,402.092,349.82,0.0304082,0.0307482,2.79856,76,0.13,0.356322,Flooding Attack
54961,30.9009,192.168.0.7,9,192.168.0.22,9,UDP,230,221,9,17480,16796,7.44314,7.15189,565.679,543.543,0.0151636,0.0128679,4.34835,76,0.0391304,0.0226244,Flooding Attack
54962,36.9015,192.168.0.7,9,192.168.0.26,9,UDP,140,124,16,10640,9424,3.79388,3.3603,288.335,255.383,0.057129,0.0336208,2.04306,76,0.114286,0.0806452,Flooding Attack
54963,54.0108,192.168.0.7,9,192.168.0.28,9,UDP,300,13,287,22800,988,5.55445,0.240693,422.138,18.2926,0.0024841,0.00222568,0.146341,76,0.956667,1.53846,Flooding Attack
54964,2.04684,192.168.0.7,9,192.168.0.29,9,UDP,20,3,17,1520,228,9.77115,1.46567,742.607,111.391,1.94681,0.0666445,0.891128,76,0.85,0,Flooding Attack
54965,15.9061,192.168.0.7,9,192.168.0.30,9,UDP,70,60,10,5320,4560,4.40082,3.77213,334.462,286.682,0.0071575,0.00616531,2.29345,76,0.142857,0.366667,Flooding Attack
54966,79.9046,192.168.0.7,9,192.168.0.33,9,UDP,560,520,40,42560,39520,7.00836,6.50776,532.635,494.59,0.0275594,0.0177014,3.95672,76,0.0714286,0.0230769,Flooding Attack
54967,57.9037,192.168.0.7,9,192.168.0.36,9,UDP,300,291,9,22800,22116,5.18101,5.02558,393.757,381.944,0.0108651,0.00902293,3.05555,76,0.03,0.0687285,Flooding Attack
54968,49.9041,192.168.0.7,9,192.168.0.38,9,UDP,440,408,32,33440,31008,8.81692,8.17569,670.086,621.352,0.0298798,0.0165517,4.97082,76,0.0727273,0.0563725,Flooding Attack
54969,16.9047,192.168.0.7,9,192.168.0.40,9,UDP,60,60,0,4560,4560,3.54931,3.54931,269.748,269.748,0.0203275,0.0243508,2.15798,76,0,0.0166667,Flooding Attack
54970,54.503,192.168.0.7,9,192.168.0.45,9,UDP,390,7,383,29640,532,7.15557,0.128433,543.823,9.76092,0.0130061,0.00747734,0.0780874,76,0.982051,2,Flooding Attack
54971,18.9048,192.168.0.7,9,192.168.0.46,9,UDP,100,94,6,7600,7144,5.28967,4.97229,402.015,377.894,0.0443426,0.0224663,3.02315,76,0.06,0.0425532,Flooding Attack
54972,21.9049,192.168.0.7,9,192.168.0.47,9,UDP,150,116,34,11400,8816,6.84779,5.29562,520.432,402.467,0.0654207,0.0307657,3.21974,76,0.226667,0.0948276,Flooding Attack
54973,39.9055,192.168.0.7,9,192.168.0.49,9,UDP,150,141,9,11400,10716,3.75888,3.53335,285.675,268.535,0.0154788,0.013123,2.14828,76,0.06,0.163121,Flooding Attack
54974,27.9027,192.168.0.8,9,192.168.0.11,9,UDP,140,136,4,10640,10336,5.01743,4.87408,381.325,370.43,0.012216,0.0096135,2.96344,76,0.0285714,0.0808824,Flooding Attack
54975,3.90282,192.168.0.8,9,192.168.0.27,9,UDP,40,31,9,3040,2356,10.249,7.94297,778.924,603.666,0.0676992,0.0361613,4.82933,76,0.225,0,Flooding Attack
54976,17.9007,192.168.0.8,9,192.168.0.31,9,UDP,80,61,19,6080,4636,4.46911,3.4077,339.652,258.985,0.122213,0.0509717,2.07188,76,0.2375,0,Flooding Attack
54977,15.9063,192.168.0.8,9,192.168.0.44,9,UDP,50,40,10,3800,3040,3.1434,2.51472,238.898,191.119,0.0782519,0.0782064,1.52895,76,0.2,0.025,Flooding Attack
54978,16.9071,192.168.0.8,9,192.168.0.50,9,UDP,90,80,10,6840,6080,5.32321,4.73174,404.564,359.612,0.0261435,0.0158408,2.8769,76,0.111111,0.025,Flooding Attack
54979,37.9004,192.168.0.9,9,192.168.0.11,9,UDP,250,244,6,19000,18544,6.59623,6.43792,501.314,489.282,0.00908383,0.00921622,3.91426,76,0.024,0.0532787,Flooding Attack
54980,31.9016,192.168.0.9,9,192.168.0.14,9,UDP,270,255,15,20520,19380,8.46353,7.99333,643.228,607.493,0.0160767,0.0123355,4.85995,76,0.0555556,0.0745098,Flooding Attack
54981,47.905,192.168.0.9,9,192.168.0.18,9,UDP,190,185,5,14440,14060,3.96618,3.86181,301.43,293.498,0.0113252,0.00873374,2.34798,76,0.0263158,0.183784,Flooding Attack
54982,4.91131,192.168.0.9,9,192.168.0.27,9,UDP,50,41,9,3800,3116,10.1806,8.34807,773.724,634.453,0.0839466,0.0306119,5.07563,76,0.18,0.121951,Flooding Attack
54983,28.9047,192.168.0.9,9,192.168.0.31,9,UDP,130,129,1,9880,9804,4.49754,4.46294,341.813,339.183,0.019575,0.0168374,2.71347,76,0.00769231,0.00775194,Flooding Attack
54984,4.91188,192.168.0.9,9,192.168.0.33,9,UDP,50,49,1,3800,3724,10.1794,9.97582,773.635,758.162,0.0139386,0.00713181,6.0653,76,0.02,0.0204082,Flooding Attack
54985,29.9032,192.168.0.9,9,192.168.0.39,9,UDP,190,190,0,14440,14440,6.35384,6.35384,482.892,482.892,0.0137205,0.00852324,3.86314,76,0,0.0368421,Flooding Attack
54986,16.9046,192.168.0.9,9,192.168.0.44,9,UDP,80,80,0,6080,6080,4.73244,4.73244,359.665,359.665,0.0130856,0.00701508,2.87732,76,0,0.0125,Flooding Attack
54987,28.9051,192.168.0.9,9,192.168.0.50,9,UDP,190,190,0,14440,14440,6.57323,6.57323,499.566,499.566,0.0161649,0.00965907,3.99653,76,0,0.0263158,Flooding Attack
54988,18.9004,192.168.0.10,9,192.168.0.25,9,UDP,70,42,28,5320,3192,3.70362,2.22217,281.475,168.885,0.211459,0.0751659,1.35108,76,0.4,0.0238095,Flooding Attack
54989,68.9061,192.168.0.10,9,192.168.0.35,9,UDP,260,259,1,19760,19684,3.77325,3.75874,286.767,285.664,0.00352065,0.00457748,2.28531,76,0.00384615,0.019305,Flooding Attack
54990,42.9007,192.168.0.10,9,192.168.0.42,9,UDP,130,125,5,9880,9500,3.03025,2.9137,230.299,221.441,0.00147798,0.000931802,1.77153,76,0.0384615,0.032,Flooding Attack
54991,10.803,192.168.0.1,9,192.168.0.24,9,UDP,89,72,17,6764,5472,8.23842,6.66479,626.12,506.524,0.0811623,0.0300141,4.05219,76,0.191011,0,Flooding Attack
54992,38.8206,192.168.0.1,9,192.168.0.31,9,UDP,159,158,1,12084,12008,4.09576,4.07,311.278,309.32,0.0104214,0.00875947,2.47456,76,0.00628931,0.0253165,Flooding Attack
54993,6.80501,192.168.0.1,9,192.168.0.41,9,UDP,69,69,0,5244,5244,10.1396,10.1396,770.608,770.608,0.0139718,0.00834937,6.16487,76,0,0.0869565,Flooding Attack
54994,34.804,192.168.0.1,9,192.168.0.44,9,UDP,129,125,4,9804,9500,3.70647,3.59154,281.692,272.957,0.00978539,0.00439059,2.18366,76,0.0310078,0.104,Flooding Attack
54995,46.8043,192.168.0.2,9,192.168.0.17,9,UDP,189,179,10,14364,13604,4.03809,3.82444,306.895,290.657,0.0340619,0.0244465,2.32526,76,0.0529101,0.0837989,Flooding Attack
54996,4.90674,192.168.0.2,9,192.168.0.28,9,UDP,59,6,53,4484,456,12.0243,1.22281,913.845,92.9333,0.013097,0.00574085,0.743467,76,0.898305,3.16667,Flooding Attack
54997,42.9963,192.168.0.3,9,192.168.0.18,9,UDP,259,4,255,19684,304,6.02377,0.0930312,457.807,7.07037,0.0894039,0.0848398,0.056563,76,0.984556,2.25,Flooding Attack
54998,2.80366,192.168.0.3,9,192.168.0.28,9,UDP,29,28,1,2204,2128,10.3436,9.98694,786.115,759.008,0.0100844,0.00926627,6.07206,76,0.0344828,0,Flooding Attack
54999,24.804,192.168.0.3,9,192.168.0.48,9,UDP,159,158,1,12084,12008,6.41026,6.36994,487.18,484.116,0.0111823,0.010031,3.87292,76,0.00628931,0.00632911,Flooding Attack
55000,7.80241,192.168.0.4,9,192.168.0.27,9,UDP,79,79,0,6004,6004,10.1251,10.1251,769.506,769.506,0.00572423,0.00496255,6.15605,76,0,0.113924,Flooding Attack
55001,42.5059,192.168.0.5,9,192.168.0.22,9,UDP,229,225,4,17404,17100,5.38749,5.29338,409.449,402.297,0.00937538,0.00753901,3.21838,76,0.0174672,0.0488889,Flooding Attack
55002,49.8019,192.168.0.5,9,192.168.0.24,9,UDP,269,258,11,20444,19608,5.4014,5.18052,410.506,393.72,0.014789,0.0126555,3.14976,76,0.0408922,0.0736434,Flooding Attack
55003,88.8007,192.168.0.5,9,192.168.0.28,9,UDP,519,487,32,39444,37012,5.84455,5.48419,444.186,416.798,0.0146422,0.0142686,3.33439,76,0.061657,0.100616,Flooding Attack
55004,58.9025,192.168.0.5,9,192.168.0.33,9,UDP,469,13,456,35644,988,7.96231,0.220704,605.135,16.7735,0.00761609,0.00997861,0.134188,76,0.972281,1.38462,Flooding Attack
55005,48.603,192.168.0.5,9,192.168.0.36,9,UDP,279,4,275,21204,304,5.74039,0.0822994,436.269,6.25476,0.0385609,0.023875,0.0500381,76,0.985663,1.75,Flooding Attack
55006,25.8016,192.168.0.5,9,192.168.0.37,9,UDP,109,109,0,8284,8284,4.22455,4.22455,321.066,321.066,0.0392665,0.0289013,2.56852,76,0,0.376147,Flooding Attack
55007,36.8037,192.168.0.5,9,192.168.0.47,9,UDP,259,250,9,19684,19000,7.03734,6.7928,534.838,516.253,0.030687,0.0210361,4.13002,76,0.034749,0.02,Flooding Attack
55008,18.7058,192.168.0.6,9,192.168.0.20,9,UDP,169,165,4,12844,12540,9.03461,8.82077,686.63,670.379,0.00368315,0.00301509,5.36303,76,0.0236686,0.0121212,Flooding Attack
55009,92.9088,192.168.0.7,9,192.168.0.23,9,UDP,589,5,584,44764,380,6.33955,0.0538162,481.806,4.09003,0.0214866,0.0128156,0.0327203,76,0.991511,2.4,Flooding Attack
55010,31.8098,192.168.0.7,9,192.168.0.24,9,UDP,299,282,17,22724,21432,9.39961,8.86518,714.37,673.754,0.0177922,0.0118627,5.39003,76,0.0568562,0.0106383,Flooding Attack
55011,14.8035,192.168.0.7,9,192.168.0.37,9,UDP,39,32,7,2964,2432,2.63451,2.16165,200.223,164.285,0.0890926,0.0377282,1.31428,76,0.179487,0.34375,Flooding Attack
55012,35.8083,192.168.0.7,9,192.168.0.41,9,UDP,289,272,17,21964,20672,8.07076,7.59601,613.378,577.297,0.0230516,0.0144878,4.61837,76,0.0588235,0.0294118,Flooding Attack
55013,47.8033,192.168.0.9,9,192.168.0.17,9,UDP,109,109,0,8284,8284,2.28018,2.28018,173.294,173.294,0.0149029,0.0115954,1.38635,76,0,0.201835,Flooding Attack
55014,6.80571,192.168.0.9,9,192.168.0.38,9,UDP,69,50,19,5244,3800,10.1385,7.34677,770.529,558.354,0.142892,0.0593938,4.46684,76,0.275362,0.02,Flooding Attack
55015,19.806,192.168.0.9,9,192.168.0.48,9,UDP,109,99,10,8284,7524,5.50338,4.99849,418.257,379.885,0.0207157,0.0143489,3.03908,76,0.0917431,0,Flooding Attack
55016,57.8003,192.168.0.10,9,192.168.0.34,9,UDP,389,389,0,29564,29564,6.73006,6.73006,511.485,511.485,0.00113928,0.000882143,4.09188,76,0,0.00771208,Flooding Attack
55017,25.9035,192.168.0.1,9,192.168.0.27,9,UDP,70,40,30,5320,3040,2.70234,1.54419,205.378,117.359,0.0795438,0.143135,0.938869,76,0.428571,0.05,Flooding Attack
55018,27.9038,192.168.0.2,9,192.168.0.32,9,UDP,220,219,1,16720,16644,7.88424,7.8484,599.202,596.479,0.0097236,0.00738969,4.77183,76,0.00454545,0.0319635,Flooding Attack
55019,42.9061,192.168.0.5,9,192.168.0.41,9,UDP,270,254,16,20520,19304,6.29282,5.91991,478.254,449.913,0.0275836,0.021459,3.59931,76,0.0592593,0.122047,Flooding Attack
55020,14.9115,192.168.0.6,9,192.168.0.14,9,UDP,130,110,20,9880,8360,8.71809,7.37685,662.575,560.64,0.0349357,0.0191924,4.48512,76,0.153846,0.00909091,Flooding Attack
55021,12.9007,192.168.0.6,9,192.168.0.17,9,UDP,30,29,1,2280,2204,2.32545,2.24794,176.734,170.843,0.00352739,0.00259002,1.36675,76,0.0333333,0,Flooding Attack
55022,2.90883,192.168.0.8,9,192.168.0.33,9,UDP,30,21,9,2280,1596,10.3134,7.21939,783.82,548.674,0.103188,0.0539381,4.38939,76,0.3,0,Flooding Attack
55023,2.91074,192.168.0.8,9,192.168.0.38,9,UDP,30,30,0,2280,2280,10.3067,10.3067,783.306,783.306,0.0204096,0.022599,6.26645,76,0,0.0666667,Flooding Attack
55024,8.90294,192.168.0.8,9,192.168.0.39,9,UDP,80,72,8,6080,5472,8.9858,8.08722,682.921,614.629,0.044987,0.0172496,4.91703,76,0.1,0.0416667,Flooding Attack
55025,2.90564,192.168.0.10,9,192.168.0.20,9,UDP,30,30,0,2280,2280,10.3247,10.3247,784.68,784.68,0.0358855,0.0691161,6.27744,76,0,0.0666667,Flooding Attack
55026,28.9032,192.168.0.2,9,192.168.0.21,9,UDP,250,250,0,19000,19000,8.64955,8.64955,657.366,657.366,0.00416765,0.00287917,5.25893,76,0,0.008,Flooding Attack
55027,9.9234,192.168.0.3,9,192.168.0.43,9,UDP,80,80,0,6080,6080,8.06175,8.06175,612.693,612.693,0.0555088,0.026925,4.90154,76,0,0.1375,Flooding Attack
55028,41.9063,192.168.0.5,9,192.168.0.43,9,UDP,310,309,1,23560,23484,7.39746,7.3736,562.207,560.393,0.0129339,0.00928246,4.48315,76,0.00322581,0.0582524,Flooding Attack
55029,21.9051,192.168.0.8,9,192.168.0.14,9,UDP,190,190,0,14440,14440,8.67376,8.67376,659.206,659.206,0.00983328,0.00725792,5.27365,76,0,0.00526316,Flooding Attack
55030,13.9094,192.168.0.8,9,192.168.0.48,9,UDP,30,28,2,2280,2128,2.15681,2.01302,163.918,152.99,0.0557113,0.0341929,1.22392,76,0.0666667,0.0357143,Flooding Attack
55031,2.90998,192.168.0.9,9,192.168.0.24,9,UDP,30,29,1,2280,2204,10.3094,9.96571,783.511,757.394,0.0119752,0.00538336,6.05915,76,0.0333333,0.0689655,Flooding Attack
55032,21.9036,192.168.0.9,9,192.168.0.32,9,UDP,170,170,0,12920,12920,7.76127,7.76127,589.856,589.856,0.0190424,0.0106543,4.71885,76,0,0.117647,Flooding Attack
55033,2.80083,192.168.0.10,9,192.168.0.21,9,UDP,30,28,2,2280,2128,10.7111,9.99705,814.046,759.776,0.0196886,0.0127108,6.07821,76,0.0666667,0.214286,Flooding Attack
55034,79.9058,192.168.0.7,9,192.168.0.27,9,UDP,380,360,20,28880,27360,4.7556,4.5053,361.425,342.403,0.0166056,0.0136125,2.73922,76,0.0526316,0.0555556,Flooding Attack
55035,29.9041,192.168.0.8,9,192.168.0.20,9,UDP,250,250,0,19000,19000,8.36006,8.36006,635.365,635.365,0.00924572,0.00632745,5.08292,76,0,0.016,Flooding Attack
55036,17.9041,192.168.0.8,9,192.168.0.32,9,UDP,120,119,1,9120,9044,6.70239,6.64654,509.382,505.137,0.017456,0.011325,4.04109,76,0.00833333,0.0252101,Flooding Attack
55037,20.9035,192.168.0.9,9,192.168.0.21,9,UDP,160,159,1,12160,12084,7.65423,7.6064,581.722,578.086,0.0115784,0.00783058,4.62469,76,0.00625,0.0566038,Flooding Attack
55038,33.9034,192.168.0.9,9,192.168.0.20,9,UDP,280,275,5,21280,20900,8.25877,8.11129,627.666,616.458,0.0122362,0.0085728,4.93167,76,0.0178571,0.109091,Flooding Attack
55039,12.0202,192.168.0.4,9,192.168.0.32,9,UDP,130,1,129,9880,76,10.8152,0.0831936,821.953,6.32272,0.0201524,0,0.0505817,76,0.992308,3,Flooding Attack
55040,14.9122,192.168.0.8,9,192.168.0.21,9,UDP,110,108,2,8360,8208,7.3765,7.24238,560.614,550.421,0.00416686,0.00259843,4.40337,76,0.0181818,0.0185185,Flooding Attack
55041,21.9105,192.168.0.3,9,192.168.0.21,9,UDP,190,188,2,14440,14288,8.67166,8.58038,659.046,652.109,0.00472642,0.00282816,5.21687,76,0.0105263,0.0159574,Flooding Attack
55042,18.9029,192.168.0.3,9,192.168.0.32,9,UDP,170,167,3,12920,12692,8.99331,8.83461,683.492,671.43,0.00545104,0.00294079,5.37144,76,0.0176471,0.0359281,Flooding Attack
55043,3.90047,192.168.0.6,9,192.168.0.11,9,UDP,40,40,0,3040,3040,10.2552,10.2552,779.392,779.392,0.00222613,0.00242173,6.23514,76,0,0.05,Flooding Attack
55044,32.9112,192.168.0.1,9,192.168.0.14,9,UDP,310,307,3,23560,23332,9.41929,9.32813,715.866,708.938,0.0111306,0.0081534,5.6715,76,0.00967742,0.00651466,Flooding Attack
55045,29.9067,192.168.0.1,9,192.168.0.32,9,UDP,180,179,1,13680,13604,6.01871,5.98527,457.422,454.881,0.0229001,0.0180333,3.63905,76,0.00555556,0.0614525,Flooding Attack
55046,25.9034,192.168.0.2,9,192.168.0.20,9,UDP,170,170,0,12920,12920,6.56285,6.56285,498.777,498.777,0.00488045,0.00408333,3.99021,76,0,0.0294118,Flooding Attack
55047,31.9218,192.168.0.3,9,192.168.0.11,9,UDP,160,155,5,12160,11780,5.01225,4.85562,380.931,369.027,0.00415765,0.00517918,2.95222,76,0.03125,0.0322581,Flooding Attack
55048,22.902,192.168.0.3,9,192.168.0.14,9,UDP,180,178,2,13680,13528,7.85959,7.77226,597.329,590.692,0.00350803,0.00286156,4.72554,76,0.0111111,0,Flooding Attack
55049,27.9053,192.168.0.4,9,192.168.0.20,9,UDP,280,263,17,21280,19988,10.0339,9.42474,762.579,716.28,0.0248534,0.017757,5.73024,76,0.0607143,0.0874525,Flooding Attack
55050,34.9105,192.168.0.1,9,192.168.0.21,9,UDP,250,248,2,19000,18848,7.16116,7.10387,544.248,539.894,0.0152007,0.00981593,4.31915,76,0.008,0.016129,Flooding Attack
55051,4.11386,192.168.0.1,9,192.168.0.43,9,UDP,20,11,9,1520,836,4.86161,2.67389,369.482,203.215,0.447478,0.0842571,1.62572,76,0.45,1.90909,Flooding Attack
55052,30.922,192.168.0.3,9,192.168.0.20,9,UDP,200,199,1,15200,15124,6.46788,6.43554,491.559,489.101,0.00730797,0.00755134,3.91281,76,0.005,0.040201,Flooding Attack
55053,20.9069,192.168.0.3,9,192.168.0.39,9,UDP,90,88,2,6840,6688,4.30481,4.20915,327.165,319.895,0.0107047,0.00660417,2.55916,76,0.0222222,0.0340909,Flooding Attack
55054,21.9043,192.168.0.4,9,192.168.0.21,9,UDP,110,110,0,8360,8360,5.02184,5.02184,381.66,381.66,0.00488666,0.00372662,3.05328,76,0,0.0272727,Flooding Attack
55055,43.9135,192.168.0.5,9,192.168.0.38,9,UDP,350,342,8,26600,25992,7.97022,7.78804,605.736,591.891,0.0104437,0.0087711,4.73513,76,0.0228571,0.0116959,Flooding Attack
55056,30.9056,192.168.0.7,9,192.168.0.43,9,UDP,250,230,20,19000,17480,8.08916,7.44202,614.776,565.594,0.0335842,0.0133062,4.52475,76,0.08,0.00869565,Flooding Attack
55057,36.9066,192.168.0.4,9,192.168.0.17,9,UDP,120,110,10,9120,8360,3.25145,2.98049,247.11,226.518,0.00834344,0.0123885,1.81214,76,0.0833333,0.118182,Flooding Attack
55058,49.013,192.168.0.5,9,192.168.0.27,9,UDP,260,5,255,19760,380,5.30472,0.102014,403.159,7.75305,0.0225902,0.0111314,0.0620244,76,0.980769,2.2,Flooding Attack
55059,11.9056,192.168.0.8,9,192.168.0.17,9,UDP,30,25,5,2280,1900,2.51983,2.09986,191.507,159.589,0.00526313,0.00349873,1.27671,76,0.166667,0.08,Flooding Attack
55060,20.9007,192.168.0.8,9,192.168.0.18,9,UDP,90,89,1,6840,6764,4.30607,4.25822,327.261,323.625,0.02238,0.0293248,2.589,76,0.0111111,0.11236,Flooding Attack
55061,41.9086,192.168.0.1,9,192.168.0.11,9,UDP,350,337,13,26600,25612,8.35151,8.04131,634.714,611.139,0.00635286,0.0101826,4.88912,76,0.0371429,0.0830861,Flooding Attack
55062,37.9042,192.168.0.1,9,192.168.0.20,9,UDP,380,378,2,28880,28728,10.0253,9.97252,761.921,757.911,0.0180011,0.0113775,6.06329,76,0.00526316,0.026455,Flooding Attack
55063,60.0014,192.168.0.5,9,192.168.0.45,9,UDP,380,3,377,28880,228,6.33319,0.0499989,481.322,3.79991,0.0217311,0.0299331,0.0303993,76,0.992105,1.33333,Flooding Attack
55064,56.0088,192.168.0.7,9,192.168.0.50,9,UDP,350,13,337,26600,988,6.24902,0.232107,474.926,17.6401,0.00585195,0.00393389,0.141121,76,0.962857,1.15385,Flooding Attack
55065,31.902,192.168.0.3,9,192.168.0.17,9,UDP,130,130,0,9880,9880,4.07498,4.07498,309.698,309.698,0.00350261,0.00283018,2.47759,76,0,0.00769231,Flooding Attack
55066,70.9009,192.168.0.3,9,192.168.0.25,9,UDP,180,168,12,13680,12768,2.53875,2.3695,192.945,180.082,0.00278792,0.00226273,1.44066,76,0.0666667,0,Flooding Attack
55067,65.9034,192.168.0.7,9,192.168.0.44,9,UDP,300,283,17,22800,21508,4.55212,4.29417,345.961,326.357,0.00849063,0.00618875,2.61085,76,0.0566667,0.127208,Flooding Attack
55068,53.9047,192.168.0.7,9,192.168.0.39,9,UDP,530,521,9,40280,39596,9.83216,9.6652,747.244,734.555,0.0124318,0.00910371,5.87644,76,0.0169811,0.0172745,Flooding Attack
55069,33.9089,192.168.0.1,9,192.168.0.18,9,UDP,270,269,1,20520,20444,7.96251,7.93302,605.151,602.909,0.0182084,0.0191398,4.82327,76,0.0037037,0.141264,Flooding Attack
55070,71.9012,192.168.0.5,9,192.168.0.23,9,UDP,550,547,3,41800,41572,7.64939,7.60767,581.354,578.183,0.00353088,0.0024084,4.62546,76,0.00545455,0.0146252,Flooding Attack
55071,48.9038,192.168.0.5,9,192.168.0.39,9,UDP,430,407,23,32680,30932,8.79277,8.32246,668.251,632.507,0.0111628,0.00796441,5.06006,76,0.0534884,0.0761671,Flooding Attack
55072,44.8007,192.168.0.5,9,192.168.0.48,9,UDP,420,1,419,31920,76,9.37486,0.0223211,712.49,1.6964,0.000652512,0,0.0135712,76,0.997619,1,Flooding Attack
55073,74.901,192.168.0.5,9,192.168.0.50,9,UDP,360,347,13,27360,26372,4.80634,4.63278,365.282,352.091,0.0154779,0.00767278,2.81673,76,0.0361111,0.0979827,Flooding Attack
55074,56.9192,192.168.0.7,9,192.168.0.14,9,UDP,550,543,7,41800,41268,9.66282,9.53984,734.374,725.028,0.0225629,0.0120237,5.80022,76,0.0127273,0.0276243,Flooding Attack
55075,19.3076,192.168.0.1,9,192.168.0.17,9,UDP,140,2,138,10640,152,7.25103,0.103586,551.078,7.87255,0.00687332,0.000724367,0.0629804,76,0.985714,2,Flooding Attack
55076,59.9064,192.168.0.7,9,192.168.0.32,9,UDP,370,365,5,28120,27740,6.1763,6.09284,469.399,463.056,0.0178212,0.0174082,3.70445,76,0.0135135,0.0164384,Flooding Attack
55077,65.9454,192.168.0.5,9,192.168.0.32,9,UDP,370,363,7,28120,27588,5.6107,5.50456,426.414,418.346,0.00887825,0.00635577,3.34677,76,0.0189189,0.0275482,Flooding Attack
55078,59.9074,192.168.0.2,9,192.168.0.25,9,UDP,160,160,0,12160,12160,2.67079,2.67079,202.98,202.98,0.00689293,0.00857399,1.62384,76,0,0.09375,Flooding Attack
55079,101.9,192.168.0.5,9,192.168.0.21,9,UDP,910,893,17,69160,67868,8.93029,8.76346,678.702,666.023,0.00418957,0.0039585,5.32818,76,0.0186813,0.00671892,Flooding Attack
55080,56.9061,192.168.0.7,9,192.168.0.31,9,UDP,360,350,10,27360,26600,6.32621,6.15048,480.792,467.437,0.0108409,0.0047742,3.73949,76,0.0277778,0.00857143,Flooding Attack
55081,63.9177,192.168.0.7,9,192.168.0.11,9,UDP,550,535,15,41800,40660,8.60482,8.37014,653.966,636.131,0.0102038,0.00723797,5.08905,76,0.0272727,0.0934579,Flooding Attack
55082,35.014,192.168.0.7,9,192.168.0.20,9,UDP,580,2,578,44080,152,16.5648,0.0571201,1258.93,4.34113,0.00905245,0.00490361,0.034729,76,0.996552,2.5,Flooding Attack
55083,53.903,192.168.0.5,9,192.168.0.44,9,UDP,280,279,1,21280,21204,5.19452,5.17597,394.783,393.374,0.00782035,0.00637713,3.14699,76,0.00357143,0.0215054,Flooding Attack
